payment_id,customer_id,session_id,attempt_ts,method,card_bin,payment_country,ip_hash,device_id,amount,result,is_fraud_label
PAY0000199,C00060,S000698,2025-11-09 09:07:22,apple_pay,439763,NL,021e66e95ee04c13,dev_1882233ec78d,121.6,success,0
PAY0000200,C00060,S000698,2025-11-08 14:31:46,google_pay,478380,PT,021e66e95ee04c13,dev_b25294fb3a84,83.2,success,0
PAY0000201,C00311,S000701,2025-12-22 04:25:26,card,411152,DE,a3839a42c69c4ca4,dev_5a5d5cc6ee0d,73.81,success,0
PAY0000202,C00609,S000714,2025-11-29 14:57:18,card,406841,BE,9acae397d01e4339,dev_a93fbbfcc382,54.66,failed,0
PAY0000203,C02449,S000716,2025-11-28 12:40:40,card,435024,BE,311cf73610a949b1,dev_b87dc24286ec,83.98,success,0
PAY0000204,C01344,S000717,2025-12-22 15:50:09,apple_pay,482354,FR,a3b9cbdefc414381,dev_ac42c2698204,48.37,success,0
PAY0000205,C01344,S000717,2025-12-10 02:49:00,card,476851,PT,a3b9cbdefc414381,dev_d3ece58386c0,73.03,failed,0
PAY0000206,C01344,S000717,2025-11-08 21:06:01,apple_pay,408078,FR,a3b9cbdefc414381,dev_418c3d95d80a,60.46,success,0
PAY0000207,C02365,S000719,2025-12-21 09:49:13,apple_pay,438787,IT,dfa18e1289344ee0,dev_0ea892a4ee1b,42.86,success,0
PAY0000208,C00606,S000734,2025-12-04 06:00:48,paypal,400849,DE,315fd8328633428a,dev_41860c2eb863,134.48,success,0
PAY0000209,C00606,S000734,2025-12-09 06:13:24,paypal,424682,BE,315fd8328633428a,dev_045ef02c5dc2,42.91,failed,0
PAY0000210,C00606,S000734,2025-11-06 14:16:26,paypal,465032,FR,315fd8328633428a,dev_0265c9d774e6,55.85,success,0
PAY0000211,C00478,S000735,2025-12-13 02:48:47,google_pay,451823,IT,ffc44aa58a3a4662,dev_9c53027297c6,32.68,success,0
PAY0000212,C00508,S000736,2025-11-02 23:40:22,apple_pay,490231,IT,6a5a88410ce04e38,dev_55fbc3db377a,61.83,success,0
PAY0000213,C00508,S000736,2025-12-26 00:16:29,card,406210,GB,6a5a88410ce04e38,dev_5cc48e6bbb1c,81.05,success,0
PAY0000214,C00508,S000736,2025-12-11 16:45:08,paypal,427610,IT,6a5a88410ce04e38,dev_e3ca17433f56,44.34,success,0
PAY0000215,C00461,S000742,2025-11-17 06:28:20,google_pay,440912,GB,96d3a1dfead747eb,dev_e650e4b19db7,29.41,success,0
PAY0000216,C01845,S000746,2025-11-21 04:14:49,apple_pay,454968,GB,af21577ecbad4ea0,dev_36bb2da77ece,56.33,success,0
PAY0000217,C00668,S000749,2025-11-23 13:05:29,google_pay,430583,FR,c9be38fabd0a46f7,dev_966f511d3fb9,62.15,success,0
PAY0000218,C00668,S000749,2025-11-19 21:44:10,card,405788,NL,c9be38fabd0a46f7,dev_e6611040bec8,59.99,success,0
PAY0000219,C00239,S000755,2025-11-25 10:29:03,paypal,432686,ES,d5667e9261674491,dev_70ae71f62819,136.09,failed,0
PAY0000220,C00239,S000755,2025-11-24 20:03:09,apple_pay,448755,PT,d5667e9261674491,dev_ef541da6c160,77.53,success,0
PAY0000221,C00239,S000755,2025-12-24 14:49:01,google_pay,434929,PT,d5667e9261674491,dev_486d7812acc1,74.84,failed,0
PAY0000222,C02430,S000760,2025-11-04 20:38:17,paypal,452868,NL,14de714a41964679,dev_6a63a7195b71,77.36,success,0
PAY0000223,C02430,S000760,2025-11-25 11:15:56,paypal,441719,GB,14de714a41964679,dev_beeb2d7f5c76,77.14,success,0
PAY0000224,C01741,S000762,2025-11-02 13:42:03,apple_pay,401646,NL,18853990495e4305,dev_c14cea9dde9c,54.63,failed,1
PAY0000225,C01045,S000766,2025-11-06 07:37:47,paypal,494661,GB,74ac1c99468d4097,dev_61f0aeb2c6be,43.77,success,0
PAY0000226,C00064,S000789,2025-12-18 02:58:49,google_pay,446015,GB,1c25c603c1c44477,dev_eeb7159b3645,202.78,failed,0
PAY0000227,C00013,S000794,2025-12-22 20:37:00,apple_pay,408423,IT,0f4928304b824e13,dev_bae6a70c4d2a,62.44,success,0
PAY0000228,C01903,S000802,2025-11-17 03:02:48,apple_pay,496034,PT,9f5e93361dbe4375,dev_dc7bf665a44c,67.34,failed,0
PAY0000229,C00811,S000811,2025-11-11 00:09:20,paypal,431492,PT,730a5fb8ee2c4c83,dev_999fca1b2916,68.06,success,0
PAY0000230,C00566,S000818,2025-11-30 07:44:26,card,482481,ES,005e27d9234a4715,dev_291e4b6f9bda,47.43,success,0
PAY0000231,C00924,S000821,2025-12-23 13:49:57,card,401806,ES,b43cee3d3dee4308,dev_50fa61db6dcd,72.26,failed,0
PAY0000232,C00924,S000821,2025-11-23 20:31:18,card,496730,ES,b43cee3d3dee4308,dev_acdc21a820fe,37.5,success,0
PAY0000233,C01102,S000827,2025-11-27 22:11:54,google_pay,466411,GB,75be0c3464c54a70,dev_6f6da0849e1e,92.03,success,0
PAY0000234,C01889,S000836,2025-12-28 03:52:29,apple_pay,472050,IT,a852073eb4f54cd6,dev_9a70926dbda7,59.43,success,0
PAY0000235,C01065,S000842,2025-12-06 09:46:24,paypal,491750,BE,10f2c54c02ed4f2f,dev_20b2bc55b956,110.8,failed,0
PAY0000236,C00610,S000847,2025-12-29 02:04:49,card,425568,ES,a0040d0c66924270,dev_8647186d8ef3,84.17,success,0
PAY0000237,C00705,S000851,2025-11-05 04:46:36,paypal,485655,FR,abde757296fe4b3e,dev_da9dbf44ca4f,79.61,success,0
PAY0000238,C02287,S000852,2025-11-05 09:35:46,card,442516,FR,d24b9938093f4d8e,dev_87244781c32a,46.66,success,0
PAY0000239,C00800,S000855,2025-11-12 03:09:43,card,486273,ES,eeb2b0b005b74422,dev_815e35fb174e,68.83,success,0
PAY0000240,C00800,S000855,2025-11-24 03:22:43,paypal,468012,ES,eeb2b0b005b74422,dev_60ca937165b2,93.69,success,0
PAY0000241,C00800,S000855,2025-11-12 19:07:13,google_pay,460915,ES,eeb2b0b005b74422,dev_2c102b4ae1f6,70.28,failed,0
PAY0000242,C00920,S000867,2025-12-21 08:03:43,paypal,478857,PT,f9056b76f9814355,dev_d417c0d53402,36.2,success,0
PAY0000243,C01493,S000878,2025-11-03 22:48:24,paypal,416300,FR,e16e4b91225e4fc0,dev_090a64fdf554,103.9,success,0
PAY0000244,C00252,S000886,2025-12-14 06:08:17,google_pay,466212,DE,b7d014d9be894273,dev_98064ebdd386,93.7,success,0
PAY0000245,C00001,S000895,2025-11-18 09:37:47,google_pay,455958,BE,84b6bae3d7234876,dev_534946493b27,33.94,success,0
PAY0000246,C00599,S000909,2025-12-16 21:58:32,paypal,452908,DE,13c144c0884e4cb5,dev_df15e43e2173,70.57,failed,0
PAY0000247,C00439,S000914,2025-11-01 10:03:16,google_pay,408616,FR,97ea1f9cbc964661,dev_1fb7cfb1db5f,96.24,success,0
PAY0000248,C01391,S000933,2025-11-15 10:10:55,card,467136,FR,ced5d66288434cd4,dev_4f265f96f994,50.92,success,0
PAY0000249,C01999,S000948,2025-12-01 08:30:27,google_pay,430207,IT,ca22f08cf7ed4873,dev_ba007425c8cd,36.74,success,0
PAY0000250,C01999,S000948,2025-11-12 13:45:23,paypal,401340,DE,ca22f08cf7ed4873,dev_7af200ab5b94,41.11,success,0
PAY0000251,C01559,S000953,2025-11-03 18:36:50,google_pay,425205,ES,cddbc65ceeab458d,dev_e52e3de950ad,63.5,success,0
PAY0000252,C01559,S000953,2025-12-13 01:43:03,apple_pay,461573,NL,cddbc65ceeab458d,dev_ada6431c4bf6,101.37,success,0
PAY0000253,C00885,S000970,2025-12-24 03:01:09,google_pay,462810,PT,9b076b4085eb4e30,dev_fb637c46e9f7,40.88,success,0
PAY0000254,C00382,S000972,2025-12-23 06:14:48,card,440702,ES,e6ccf92714b942ef,dev_ac3741676954,41.02,failed,0
PAY0000255,C00382,S000972,2025-11-17 18:11:13,apple_pay,498471,FR,e6ccf92714b942ef,dev_8b78dcde0d7f,58.18,success,0
PAY0000256,C02381,S000974,2025-12-07 11:47:55,card,461349,IT,ff23fd1d07394793,dev_e3e86b4d4355,90.87,success,0
PAY0000257,C00871,S000982,2025-11-17 02:21:52,card,461356,DE,2550356e4b57461b,dev_933b48a7ed17,146.82,success,0
PAY0000258,C02151,S000983,2025-12-26 22:33:59,apple_pay,473744,IT,22ad1446571b454d,dev_fb7ed899a1e4,69.38,success,0
PAY0000259,C01224,S000984,2025-12-03 04:48:23,card,472588,BE,f466f4a4bdc34958,dev_a934addcd13a,49.22,success,0
PAY0000260,C00865,S000985,2025-11-14 01:30:28,apple_pay,401545,IT,d5f5f4de2459468c,dev_da72f5757963,46.6,success,0
PAY0000261,C01762,S000988,2025-11-20 06:37:29,card,417914,BE,229f83e185fd4136,dev_07f7e0fdfc15,123.65,failed,0
PAY0000262,C01762,S000988,2025-11-20 22:05:40,paypal,403813,PT,229f83e185fd4136,dev_8abb8ffee353,37.78,failed,0
PAY0000263,C01078,S000992,2025-12-27 05:33:49,card,401497,DE,7f0cab806f9b4473,dev_eb41fb356e4b,72.76,success,0
PAY0000264,C01078,S000992,2025-12-31 15:12:03,apple_pay,400542,GB,7f0cab806f9b4473,dev_8f3ecce75b86,120.66,success,0
PAY0000265,C02287,S000998,2025-11-29 19:09:37,paypal,458070,ES,f3cff67e315c4b0c,dev_79e011a3b82b,62.1,success,0
PAY0000266,C02287,S000998,2025-12-17 06:56:34,paypal,482298,BE,f3cff67e315c4b0c,dev_1157e630b33a,41.0,success,0
PAY0000267,C01425,S000999,2025-11-28 12:45:22,google_pay,404435,ES,4ad3f65069fb4635,dev_fc68197c9ebd,84.62,failed,0
PAY0000268,C00846,S001000,2025-12-07 10:43:04,google_pay,496406,PT,9cc0d8553f504f7a,dev_f6ffc426561b,69.88,success,0
PAY0000269,C00392,S001002,2025-11-09 08:44:34,google_pay,497324,PT,d9b9cbe03fcf43cf,dev_34d16fd9e48b,82.41,success,0
PAY0000270,C01041,S001003,2025-11-01 09:31:02,paypal,404302,IT,b8bf05b159d144d6,dev_f711ae770593,86.52,success,0
PAY0000271,C01041,S001003,2025-11-10 15:40:32,google_pay,444453,IT,b8bf05b159d144d6,dev_3d691262fed9,84.18,success,0
PAY0000272,C01041,S001003,2025-11-05 06:43:33,paypal,480255,GB,b8bf05b159d144d6,dev_fb52569b2c6c,76.19,success,0
PAY0000273,C02047,S001005,2025-12-25 21:55:18,google_pay,403852,PT,2995248e6f644538,dev_b8805d4cf27a,90.44,success,0
PAY0000274,C02047,S001005,2025-12-31 12:03:34,card,498977,DE,2995248e6f644538,dev_7184f9b416ee,122.37,success,0
PAY0000275,C01573,S001008,2025-11-12 09:09:50,google_pay,446948,ES,1e7dc488271d4ed8,dev_75a9868d9a84,46.87,failed,0
PAY0000276,C01573,S001008,2025-11-25 16:10:46,apple_pay,476767,DE,1e7dc488271d4ed8,dev_7b5dde640497,59.17,success,0
PAY0000277,C02217,S001009,2025-12-24 20:28:22,google_pay,455498,GB,25c5ffb0bcda4807,dev_8267189a5eb2,95.32,success,0
PAY0000278,C00118,S001018,2025-12-18 18:49:11,paypal,402057,BE,53702f56fcc54694,dev_4f054baef68f,64.54,success,0
PAY0000279,C00136,S001021,2025-11-12 05:58:42,apple_pay,461789,IT,91e27052a67b4936,dev_477064ff5556,37.76,success,0
PAY0000280,C02212,S001033,2025-11-03 04:42:05,apple_pay,487115,IT,baadd54cd4d04a9f,dev_3a42603c19be,77.46,success,0
PAY0000281,C02212,S001033,2025-11-13 06:48:08,paypal,455017,IT,baadd54cd4d04a9f,dev_5d39530203c6,53.46,success,0
PAY0000282,C02352,S001039,2025-11-13 04:44:05,apple_pay,463208,NL,b724eb6fd09f4e52,dev_622bc6ea70e0,173.15,failed,0
PAY0000283,C02352,S001039,2025-11-04 07:22:48,apple_pay,482657,IT,b724eb6fd09f4e52,dev_f432d6633c95,104.27,success,0
PAY0000284,C01561,S001044,2025-12-26 11:51:09,apple_pay,428888,PT,74ae381e217f4966,dev_19e68d5038a0,112.37,success,0
PAY0000285,C02303,S001054,2025-11-05 01:00:41,google_pay,495523,IT,da610671eb514a29,dev_6f0177d12579,67.95,success,0
PAY0000286,C00615,S001057,2025-12-31 01:14:57,apple_pay,413972,BE,0f783ec4246e403d,dev_4b79474413ad,76.69,success,0
PAY0000287,C00615,S001057,2025-11-04 15:47:42,card,498172,GB,0f783ec4246e403d,dev_e0430a6ae92c,57.16,success,0
PAY0000288,C00728,S001067,2025-11-17 04:54:55,card,491836,BE,136f8e08cf264927,dev_979b4f698be0,45.74,failed,0
PAY0000289,C00359,S001070,2025-12-08 05:09:28,google_pay,474789,PT,a23103449ff740dc,dev_1ccf9054ffc8,44.24,success,0
PAY0000290,C00359,S001070,2025-11-25 15:12:31,google_pay,462027,DE,a23103449ff740dc,dev_bde4e7f84ceb,174.42,success,0
PAY0000291,C00443,S001071,2025-11-13 16:11:03,card,458662,FR,9dade05ee66c4a39,dev_3f38e341373a,79.73,success,0
PAY0000292,C00853,S001075,2025-12-25 14:44:19,apple_pay,407256,IT,05985cb727ba41fa,dev_4a3bff525ea5,36.77,success,0
PAY0000293,C01757,S001078,2025-11-21 00:30:43,card,431541,IT,1dc0d720a32c4bb8,dev_abb24bba452d,102.79,success,0
PAY0000294,C01757,S001078,2025-12-26 02:44:32,paypal,458173,FR,1dc0d720a32c4bb8,dev_0aeb9d9cd00b,217.12,success,0
PAY0000295,C00788,S001092,2025-11-06 13:50:12,apple_pay,460929,GB,19c44d91720c488c,dev_4eebaaa50b3b,33.41,success,0
PAY0000296,C02429,S001093,2025-12-07 09:48:46,card,472285,DE,688b462958a94f0e,dev_94b18be9f865,87.37,success,0
PAY0000297,C01364,S001100,2025-12-08 02:27:59,card,484067,BE,6105fb35fef64878,dev_80c834d6a6f8,40.24,success,0
PAY0000298,C01364,S001100,2025-12-21 13:00:13,apple_pay,423810,IT,6105fb35fef64878,dev_cbe7d822bcf8,112.17,failed,0
PAY0000299,C01364,S001100,2025-11-21 08:15:01,apple_pay,417686,DE,6105fb35fef64878,dev_e99822fb799b,25.46,failed,0
PAY0000300,C01256,S001107,2025-12-18 08:16:37,apple_pay,468611,FR,68c858dd716c4bf5,dev_7db71e450af9,69.1,success,0
PAY0000301,C01256,S001107,2025-11-22 09:24:23,google_pay,472269,BE,68c858dd716c4bf5,dev_319aef9ca58e,81.43,success,0
PAY0000302,C01256,S001107,2025-12-06 00:49:49,paypal,470341,BE,68c858dd716c4bf5,dev_f6f97f363510,35.76,success,0
PAY0000303,C00483,S001111,2025-12-07 04:34:40,google_pay,414661,DE,f89b819692044c3a,dev_279ccffc59d4,81.44,success,0
PAY0000304,C00261,S001125,2025-12-21 06:19:43,card,410152,ES,b9998dd826af4a11,dev_a6e76dd2991c,54.1,failed,0
PAY0000305,C00858,S001126,2025-12-15 04:00:47,paypal,483620,ES,9b45d0a12cff4441,dev_669f1b61afab,144.81,success,0
PAY0000306,C01489,S001128,2025-11-09 11:03:00,google_pay,427596,NL,5edf5966369e4d8a,dev_f51106f4fee7,35.14,success,0
PAY0000307,C01131,S001129,2025-11-18 16:48:08,card,466560,NL,273df18fb2fe46c2,dev_d4b7c6bbd82d,100.37,success,0
PAY0000308,C01131,S001129,2025-12-22 03:47:10,apple_pay,490711,ES,273df18fb2fe46c2,dev_e6f3b4178e26,63.75,success,0
PAY0000309,C01131,S001129,2025-12-26 19:20:34,card,494217,PT,273df18fb2fe46c2,dev_d14225667ced,119.36,success,0
PAY0000310,C00180,S001131,2025-11-03 20:56:26,apple_pay,459766,FR,416ff66842d84ed0,dev_ce694e4a4e26,120.6,success,0
PAY0000311,C02402,S001139,2025-11-12 18:35:39,google_pay,481851,ES,b6a1022d8ae04ead,dev_6e49b6301a7f,59.55,failed,0
PAY0000312,C01669,S001149,2025-11-03 12:28:11,card,407619,DE,e49d85b879044687,dev_89ec2073e241,65.36,success,0
PAY0000313,C01669,S001149,2025-11-26 20:34:42,paypal,434759,BE,e49d85b879044687,dev_29731b5136f0,100.38,success,0
PAY0000314,C01669,S001149,2025-12-27 14:43:18,card,429805,DE,e49d85b879044687,dev_b8ec5e90c86b,84.34,failed,0
PAY0000315,C00950,S001162,2025-12-02 10:14:07,apple_pay,460540,GB,6201afa2cf464d29,dev_0d1f70f7a4fd,63.26,failed,0
PAY0000316,C00162,S001172,2025-11-17 18:20:14,google_pay,415791,DE,7bc923b2ec774e9f,dev_a5d4b7b5f5c1,45.83,success,0
PAY0000317,C00162,S001172,2025-12-06 08:11:17,paypal,454990,IT,7bc923b2ec774e9f,dev_ee07b71eb116,78.6,success,0
PAY0000318,C01981,S001179,2025-12-05 04:43:51,paypal,485292,GB,2ac107f41a134025,dev_db9b04115ab7,40.45,success,0
PAY0000319,C01273,S001183,2025-11-15 06:23:43,google_pay,404747,FR,1afe74b1ef914c61,dev_736dffd8f5d2,89.27,success,0
PAY0000320,C01273,S001183,2025-12-12 02:13:11,google_pay,467182,BE,1afe74b1ef914c61,dev_18d6b23c1b9b,109.92,success,0
PAY0000321,C01273,S001183,2025-11-18 23:12:37,card,456180,IT,1afe74b1ef914c61,dev_75ebc8c3d231,45.98,success,0
PAY0000322,C02486,S001185,2025-12-04 20:13:03,card,431636,PT,4c69f0305ad84012,dev_43e98d84683b,55.27,success,0
PAY0000323,C02486,S001185,2025-12-05 23:50:57,paypal,463597,FR,4c69f0305ad84012,dev_8d94a2881301,50.21,success,0
PAY0000324,C01601,S001187,2025-11-06 21:11:28,card,453471,BE,e09ddaa53fbd45c5,dev_2db553cca488,107.15,success,0
PAY0000325,C01601,S001187,2025-12-10 10:31:46,apple_pay,414559,GB,e09ddaa53fbd45c5,dev_1ba41728ff8b,68.35,success,0
PAY0000326,C01601,S001187,2025-11-13 01:11:41,apple_pay,418138,GB,e09ddaa53fbd45c5,dev_47fc3b7b666b,56.56,success,0
PAY0000327,C00687,S001194,2025-12-14 00:40:50,card,400750,IT,6df162ca0182445e,dev_baf44a3c6719,89.25,success,0
PAY0000328,C00687,S001194,2025-12-01 22:42:30,paypal,431350,NL,6df162ca0182445e,dev_62568ccb7d13,53.71,success,0
PAY0000329,C00687,S001194,2025-11-01 03:54:43,card,433610,GB,6df162ca0182445e,dev_628fa9182cc0,60.84,success,0
PAY0000330,C01689,S001196,2025-12-06 15:39:43,google_pay,496469,GB,e818eefc71754824,dev_31b50ea322af,40.38,success,0
PAY0000331,C02000,S001197,2025-12-06 17:29:37,google_pay,479395,ES,10558d17ba3d4e61,dev_feb5d4258992,97.26,success,0
PAY0000332,C00217,S001200,2025-11-01 12:17:15,paypal,419798,DE,3da4a70bbada4609,dev_73101241bc62,40.8,success,0
PAY0000333,C00240,S001205,2025-11-16 20:35:34,paypal,457110,NL,0446abd864c74883,dev_e46469cc6114,127.08,success,0
PAY0000334,C00240,S001205,2025-12-02 12:14:47,google_pay,485430,ES,0446abd864c74883,dev_5e9967a5c253,74.26,success,0
PAY0000335,C00048,S001207,2025-11-05 11:24:26,google_pay,418687,BE,b984ee3e7e06493c,dev_4373a0cf67f7,62.15,failed,0
PAY0000336,C01249,S001208,2025-11-01 17:30:57,apple_pay,450657,NL,a6418f50fe064eb9,dev_f8f7be12e008,66.29,success,0
PAY0000337,C01249,S001208,2025-12-15 22:27:43,card,495227,NL,a6418f50fe064eb9,dev_de551fd7193a,143.95,failed,0
PAY0000338,C01249,S001208,2025-11-04 04:12:34,paypal,417811,IT,a6418f50fe064eb9,dev_250779fecc1d,36.39,success,0
PAY0000339,C00601,S001216,2025-12-26 23:57:04,google_pay,420238,IT,a3f12662091643f8,dev_a7392a49f087,37.62,success,0
PAY0000340,C01828,S001222,2025-12-26 20:20:46,paypal,495273,IT,50cd6bf4c00a4460,dev_9f1cb2213452,102.69,success,0
PAY0000341,C01828,S001222,2025-11-08 22:39:07,google_pay,446467,DE,50cd6bf4c00a4460,dev_f72b61675b45,44.05,success,0
PAY0000342,C00391,S001228,2025-12-19 00:11:14,paypal,446108,IT,9a7fb2a6a9d14017,dev_edc1322e2fa1,47.82,success,0
PAY0000343,C00949,S001232,2025-11-11 14:50:55,paypal,427318,FR,f54c5994ec40491b,dev_8bb9c73194ae,54.63,success,0
PAY0000344,C00473,S001238,2025-11-21 22:02:43,apple_pay,404071,FR,8d4ce27aa6f440f7,dev_99b5cd96ae86,110.66,success,0
PAY0000345,C01699,S001241,2025-12-11 11:18:51,apple_pay,467910,FR,7471b5c49d4f4f86,dev_2fc3b707d7b0,95.99,failed,0
PAY0000346,C01514,S001244,2025-12-08 01:31:17,apple_pay,497098,GB,8424125daa4d46b2,dev_52dd95e49f7c,62.58,success,0
PAY0000347,C01967,S001247,2025-12-11 03:38:08,apple_pay,478901,NL,ff6e5e90aa174187,dev_f9921205e4ed,79.86,failed,0
PAY0000348,C01736,S001250,2025-11-18 00:52:52,apple_pay,438377,ES,3df0b5387bb141de,dev_61413399746a,78.99,success,0
PAY0000349,C00042,S001251,2025-11-07 05:25:29,google_pay,459808,BE,de8458b134e940ba,dev_67fea5a46a52,42.47,success,0
PAY0000350,C00042,S001251,2025-12-06 12:10:06,card,452957,ES,de8458b134e940ba,dev_1ba9f7011a7c,43.79,success,0
PAY0000351,C00108,S001259,2025-12-19 15:42:05,google_pay,446077,NL,5bb94889edf04e1b,dev_f3f2437a5c49,26.67,success,0
PAY0000352,C01943,S001263,2025-11-04 03:59:20,card,450535,ES,69550022e8c6473d,dev_5335723dec11,130.42,success,0
PAY0000353,C02025,S001275,2025-11-15 07:19:44,apple_pay,411812,DE,71d926e4a76f4943,dev_750ede934ecd,49.33,success,0
PAY0000354,C02025,S001275,2025-12-05 19:02:20,paypal,493062,NL,71d926e4a76f4943,dev_ee725baa8c08,67.1,success,0
PAY0000355,C02025,S001275,2025-12-23 14:18:35,paypal,465815,ES,71d926e4a76f4943,dev_75ccbfcd8784,84.99,success,0
PAY0000356,C00117,S001281,2025-11-01 02:19:29,card,421558,DE,5a489b6f2bb14fff,dev_e0687337d904,43.07,success,0
PAY0000357,C00117,S001281,2025-11-23 12:20:46,card,453130,PT,5a489b6f2bb14fff,dev_7494ec91d1a2,45.54,failed,0
PAY0000358,C01700,S001285,2025-11-14 05:58:28,google_pay,402270,FR,9d79c53127624c99,dev_e0d91e433666,44.06,failed,0
PAY0000359,C02281,S001288,2025-11-26 13:18:37,card,475883,GB,4fa30a03efe2487c,dev_16718a9c197f,18.11,success,0
PAY0000360,C02281,S001288,2025-12-29 15:59:24,google_pay,439629,GB,4fa30a03efe2487c,dev_7bb4f116d47a,64.76,success,0
PAY0000361,C01308,S001289,2025-12-23 20:49:54,apple_pay,417067,FR,109e5b4354e64eab,dev_401cce61a67a,190.89,success,0
PAY0000362,C01308,S001289,2025-11-26 03:01:23,paypal,483963,ES,109e5b4354e64eab,dev_64b99cb0a890,52.55,success,0
PAY0000363,C01308,S001289,2025-11-10 02:27:29,paypal,450684,ES,109e5b4354e64eab,dev_7b7434fa635d,53.2,success,0
PAY0000364,C01832,S001306,2025-11-03 04:03:06,google_pay,499264,GB,82911bf830ab4442,dev_180bc2531937,56.46,success,0
PAY0000365,C01832,S001306,2025-12-09 16:56:01,card,468613,PT,82911bf830ab4442,dev_dfe7787fe83f,76.72,success,0
PAY0000366,C01832,S001306,2025-12-13 18:17:19,google_pay,498810,FR,82911bf830ab4442,dev_1914d428a9fb,99.15,success,0
PAY0000367,C01268,S001309,2025-12-31 18:04:46,card,442782,PT,3e42451f29ff4516,dev_623060252274,45.81,failed,0
PAY0000368,C01268,S001309,2025-12-04 06:13:33,card,458538,GB,3e42451f29ff4516,dev_8e53e0041935,82.12,success,0
PAY0000369,C01470,S001310,2025-11-22 11:09:13,card,451467,IT,11819aa7a2bc445f,dev_02f98aa83cd0,64.16,success,0
PAY0000370,C01255,S001321,2025-12-13 21:07:11,google_pay,412480,GB,fb61a29516324f70,dev_097fead4a05e,76.29,failed,0
PAY0000371,C00161,S001322,2025-12-01 10:20:06,apple_pay,468339,FR,6bef07baeea14c98,dev_b5f20a9ebb53,81.7,success,0
PAY0000372,C00161,S001322,2025-12-24 09:13:04,paypal,470835,PT,6bef07baeea14c98,dev_7977e83bf6dc,43.01,success,0
PAY0000373,C02103,S001331,2025-11-20 19:19:44,google_pay,460151,IT,1a0fcb27c57642cd,dev_19ab5d6369c3,52.63,failed,0
PAY0000374,C02103,S001331,2025-11-19 11:46:49,apple_pay,416092,FR,1a0fcb27c57642cd,dev_2d57df5f76b4,82.11,success,0
PAY0000375,C01572,S001333,2025-11-28 11:48:47,paypal,452940,BE,87a674e640c64e70,dev_7c7a38ef561a,62.61,success,0
PAY0000376,C00910,S001351,2025-11-12 15:34:10,google_pay,494717,GB,664fc6386d4240cd,dev_c7428cfb7526,95.25,success,0
PAY0000377,C02115,S001353,2025-12-18 17:56:08,google_pay,466269,GB,4f58835d5f804f40,dev_5e6be674bb73,60.34,failed,0
PAY0000378,C02222,S001365,2025-11-23 11:09:17,apple_pay,470091,GB,900d33f28d8b435d,dev_637e9bfc4ba1,105.08,success,1
PAY0000379,C01179,S001377,2025-11-15 15:02:38,google_pay,499965,DE,45bf8c37b10a4f4a,dev_42ae1704f84d,27.57,success,0
PAY0000380,C02216,S001380,2025-11-09 00:57:23,paypal,437321,DE,067a743362bd40da,dev_7b152d4e81b6,77.13,success,0
PAY0000381,C02234,S001382,2025-12-01 02:24:50,apple_pay,404662,BE,972917d77c59406f,dev_95f80bb1269b,37.32,success,0
PAY0000382,C02234,S001382,2025-11-05 12:49:09,google_pay,486054,IT,972917d77c59406f,dev_d85d61e17233,110.46,success,0
PAY0000383,C01128,S001393,2025-11-17 11:29:12,paypal,433737,ES,b406bd20ff38471f,dev_4b129e2e6144,62.35,failed,0
PAY0000384,C02295,S001394,2025-12-28 21:32:23,google_pay,430545,ES,050e5114127240a2,dev_a927ef78e0d6,57.21,failed,0
PAY0000385,C02295,S001394,2025-11-18 14:01:06,apple_pay,400261,DE,050e5114127240a2,dev_99a1422a6b3d,45.98,success,0
PAY0000386,C02295,S001394,2025-11-05 04:07:28,google_pay,486199,ES,050e5114127240a2,dev_50422381951d,89.9,failed,0
PAY0000387,C00953,S001396,2025-11-15 02:41:27,paypal,464467,IT,cc048afd680d4149,dev_90c04c624d86,86.11,failed,0
PAY0000388,C00144,S001399,2025-12-24 21:58:20,card,497078,PT,80f68afd93ff45f1,dev_1369f3057d36,58.75,success,0
PAY0000389,C01290,S001405,2025-11-30 22:02:25,google_pay,447976,GB,f3aa2fd8583347a1,dev_c93bb6ccfb4a,89.97,failed,0
PAY0000390,C00556,S001406,2025-11-07 03:38:11,google_pay,436367,ES,ccd805fdada14fcf,dev_9f846907bf95,73.65,failed,0
PAY0000391,C00881,S001410,2025-12-30 17:40:01,paypal,485879,FR,2388475e85094ce2,dev_567fb53939f4,69.32,success,0
PAY0000392,C01449,S001419,2025-12-28 03:17:37,paypal,482305,BE,08991ed857704534,dev_8cd93aeb0405,94.85,success,0
PAY0000393,C01449,S001419,2025-12-28 09:46:38,apple_pay,414911,DE,08991ed857704534,dev_f7ef13a6f72a,150.67,success,0
