order_id,customer_id,session_id,payment_id,order_ts,total_amount,currency,shipping_method,status
O0001169,C01399,S005502,PAY0001437,2025-11-29 07:36:34,20.43,EUR,express,paid
O0001170,C01358,S005505,PAY0001439,2025-11-18 04:21:02,73.03,EUR,standard,paid
O0001171,C00540,S005508,PAY0001440,2025-12-20 22:40:46,34.84,EUR,pickup_point,paid
O0001172,C00540,S005508,PAY0001441,2025-12-28 06:23:21,106.15,EUR,express,paid
O0001173,C02105,S005516,PAY0001442,2025-11-25 12:46:54,130.6,EUR,standard,paid
O0001174,C00090,S005526,PAY0001443,2025-12-29 22:07:33,73.41,EUR,standard,paid
O0001175,C00430,S005535,PAY0001444,2025-11-28 16:39:07,88.27,EUR,pickup_point,paid
O0001176,C01224,S005566,PAY0001445,2025-11-28 04:48:07,120.17,EUR,pickup_point,paid
O0001177,C01224,S005566,PAY0001446,2025-12-20 16:23:50,87.58,EUR,express,paid
O0001178,C00984,S005571,PAY0001447,2025-11-19 20:09:41,88.65,EUR,pickup_point,paid
O0001179,C00059,S005573,PAY0001448,2025-12-04 23:08:47,33.43,EUR,standard,paid
O0001180,C00059,S005573,PAY0001449,2025-11-27 19:22:55,19.53,EUR,pickup_point,paid
O0001181,C00059,S005573,PAY0001450,2025-11-14 23:00:41,98.26,EUR,standard,paid
O0001182,C02349,S005581,PAY0001451,2025-12-27 02:50:27,60.28,EUR,express,paid
O0001183,C02408,S005585,PAY0001452,2025-12-30 23:28:46,54.34,EUR,pickup_point,paid
O0001184,C01945,S005592,PAY0001453,2025-11-30 17:07:43,103.33,EUR,standard,paid
O0001185,C01878,S005594,PAY0001455,2025-12-06 12:31:14,65.6,EUR,express,paid
O0001186,C01878,S005594,PAY0001456,2025-12-09 01:45:49,68.42,EUR,standard,paid
O0001187,C01878,S005594,PAY0001457,2025-12-25 00:06:12,90.96,EUR,express,paid
O0001188,C01160,S005595,PAY0001458,2025-12-03 15:44:34,77.76,EUR,pickup_point,paid
O0001189,C01995,S005602,PAY0001459,2025-12-20 21:27:40,77.77,EUR,express,paid
O0001190,C00945,S005611,PAY0001460,2025-11-16 13:23:19,55.59,EUR,standard,paid
O0001191,C00477,S005620,PAY0001461,2025-11-15 13:18:38,56.24,EUR,standard,paid
O0001192,C00334,S005624,PAY0001464,2025-12-30 10:41:43,45.93,EUR,express,paid
O0001193,C00334,S005624,PAY0001465,2025-11-25 06:11:13,118.96,EUR,pickup_point,paid
O0001194,C01265,S005626,PAY0001467,2025-11-21 23:34:10,54.25,EUR,standard,paid
O0001195,C01059,S005631,PAY0001468,2025-11-18 23:47:07,115.81,EUR,pickup_point,paid
O0001196,C02085,S005636,PAY0001469,2025-11-20 09:13:53,48.89,EUR,express,paid
O0001197,C00535,S005639,PAY0001470,2025-12-29 02:12:38,77.05,EUR,express,paid
O0001198,C00535,S005639,PAY0001471,2025-11-21 19:28:49,80.17,EUR,standard,paid
O0001199,C00535,S005639,PAY0001472,2025-11-05 17:48:54,64.03,EUR,standard,paid
O0001200,C01053,S005645,PAY0001473,2025-12-01 08:22:56,55.99,EUR,pickup_point,paid
O0001201,C00702,S005654,PAY0001476,2025-11-13 17:19:25,109.53,EUR,express,paid
O0001202,C00702,S005654,PAY0001477,2025-11-19 10:59:59,104.41,EUR,pickup_point,paid
O0001203,C00702,S005654,PAY0001478,2025-11-25 20:49:51,78.8,EUR,pickup_point,paid
O0001204,C02472,S005658,PAY0001479,2025-12-25 05:40:40,27.41,EUR,pickup_point,paid
O0001205,C01066,S005663,PAY0001480,2025-12-26 23:23:28,94.28,EUR,express,paid
O0001206,C00881,S005668,PAY0001481,2025-11-11 14:47:51,63.51,EUR,express,paid
O0001207,C00972,S005670,PAY0001482,2025-11-15 06:11:23,51.09,EUR,pickup_point,paid
O0001208,C00030,S005671,PAY0001483,2025-12-01 07:56:54,89.65,EUR,pickup_point,paid
O0001209,C01277,S005679,PAY0001486,2025-12-17 07:58:50,77.74,EUR,pickup_point,paid
O0001210,C00479,S005686,PAY0001487,2025-11-10 11:48:42,59.14,EUR,express,paid
O0001211,C00072,S005689,PAY0001488,2025-11-24 15:54:58,57.0,EUR,express,paid
O0001212,C01028,S005692,PAY0001489,2025-12-24 05:23:19,87.8,EUR,express,paid
O0001213,C01779,S005708,PAY0001491,2025-12-31 11:09:26,53.21,EUR,pickup_point,paid
O0001214,C01486,S005711,PAY0001493,2025-11-20 19:12:41,80.61,EUR,express,paid
O0001215,C01650,S005712,PAY0001494,2025-12-27 09:08:29,89.15,EUR,pickup_point,paid
O0001216,C00965,S005715,PAY0001495,2025-12-15 10:44:07,47.17,EUR,standard,paid
O0001217,C00965,S005715,PAY0001496,2025-12-19 09:11:28,40.77,EUR,pickup_point,paid
O0001218,C02500,S005718,PAY0001497,2025-12-11 10:57:15,102.41,EUR,express,paid
O0001219,C01841,S005723,PAY0001498,2025-12-20 17:21:05,48.36,EUR,standard,paid
O0001220,C01165,S005727,PAY0001499,2025-12-23 04:38:58,89.08,EUR,standard,paid
O0001221,C01165,S005727,PAY0001500,2025-11-06 19:13:16,66.26,EUR,standard,paid
O0001222,C01972,S005728,PAY0001501,2025-11-12 12:44:17,52.56,EUR,standard,paid
O0001223,C01972,S005728,PAY0001503,2025-12-28 14:47:37,67.65,EUR,pickup_point,paid
O0001224,C00300,S005729,PAY0001504,2025-12-11 21:14:04,130.65,EUR,pickup_point,paid
O0001225,C00592,S005732,PAY0001505,2025-11-23 06:12:12,47.9,EUR,express,paid
O0001226,C00921,S005736,PAY0001506,2025-12-29 03:27:49,36.74,EUR,express,paid
O0001227,C00921,S005736,PAY0001507,2025-11-06 15:05:10,66.2,EUR,express,paid
O0001228,C00921,S005736,PAY0001508,2025-11-07 22:58:05,82.63,EUR,express,paid
O0001229,C01750,S005738,PAY0001509,2025-11-26 05:48:16,61.29,EUR,standard,paid
O0001230,C02414,S005740,PAY0001510,2025-12-12 08:57:58,149.8,EUR,express,paid
O0001231,C02444,S005743,PAY0001511,2025-11-26 08:23:26,115.1,EUR,express,paid
O0001232,C02444,S005743,PAY0001512,2025-12-20 12:27:19,52.64,EUR,pickup_point,paid
O0001233,C02444,S005743,PAY0001513,2025-12-18 14:59:49,68.64,EUR,standard,paid
O0001234,C02318,S005757,PAY0001514,2025-12-02 11:19:13,29.6,EUR,express,paid
O0001235,C01806,S005767,PAY0001516,2025-11-18 22:37:51,49.1,EUR,standard,paid
O0001236,C00467,S005769,PAY0001517,2025-11-10 07:11:38,72.93,EUR,express,paid
O0001237,C00467,S005769,PAY0001518,2025-12-16 09:26:43,59.39,EUR,standard,paid
O0001238,C00467,S005769,PAY0001519,2025-11-10 12:55:21,34.12,EUR,standard,paid
O0001239,C00368,S005777,PAY0001520,2025-12-11 15:29:51,97.04,EUR,pickup_point,paid
O0001240,C00161,S005782,PAY0001521,2025-11-28 21:51:57,41.41,EUR,express,paid
O0001241,C00103,S005783,PAY0001522,2025-12-12 00:08:31,52.79,EUR,express,paid
O0001242,C00786,S005786,PAY0001524,2025-12-26 12:02:16,43.07,EUR,standard,paid
O0001243,C00957,S005791,PAY0001525,2025-11-06 17:14:08,130.44,EUR,express,paid
O0001244,C00437,S005792,PAY0001526,2025-12-17 22:34:45,42.77,EUR,pickup_point,paid
O0001245,C00437,S005792,PAY0001527,2025-12-26 01:53:35,39.4,EUR,standard,paid
O0001246,C00437,S005792,PAY0001528,2025-12-04 19:17:20,68.1,EUR,standard,paid
O0001247,C01471,S005796,PAY0001529,2025-11-09 07:35:23,139.12,EUR,pickup_point,paid
O0001248,C02328,S005812,PAY0001530,2025-11-19 04:27:33,66.51,EUR,express,paid
O0001249,C02328,S005812,PAY0001531,2025-12-16 14:40:51,103.71,EUR,standard,paid
O0001250,C00804,S005817,PAY0001533,2025-11-05 06:35:08,56.55,EUR,standard,paid
O0001251,C01671,S005821,PAY0001534,2025-11-28 11:23:08,58.19,EUR,express,paid
O0001252,C01671,S005821,PAY0001535,2025-11-16 03:34:18,37.8,EUR,express,paid
O0001253,C02155,S005829,PAY0001536,2025-12-27 12:19:08,32.59,EUR,pickup_point,paid
O0001254,C02155,S005829,PAY0001537,2025-11-04 00:08:28,59.82,EUR,standard,paid
O0001255,C02106,S005831,PAY0001538,2025-12-18 12:19:38,135.76,EUR,pickup_point,paid
O0001256,C02106,S005831,PAY0001539,2025-11-22 06:58:01,73.58,EUR,express,paid
O0001257,C00657,S005841,PAY0001540,2025-12-28 07:02:13,49.04,EUR,express,paid
O0001258,C02314,S005844,PAY0001542,2025-12-01 18:21:18,56.41,EUR,express,paid
O0001259,C01502,S005852,PAY0001544,2025-12-11 17:15:34,79.28,EUR,pickup_point,paid
O0001260,C02421,S005857,PAY0001545,2025-12-15 05:36:46,59.49,EUR,pickup_point,paid
O0001261,C00924,S005861,PAY0001546,2025-12-03 03:09:32,88.62,EUR,express,paid
O0001262,C01605,S005864,PAY0001550,2025-12-28 20:32:55,67.72,EUR,pickup_point,paid
O0001263,C00655,S005867,PAY0001552,2025-12-30 04:05:09,92.22,EUR,standard,paid
O0001264,C00655,S005867,PAY0001553,2025-12-21 16:45:02,143.13,EUR,pickup_point,paid
O0001265,C01129,S005878,PAY0001554,2025-12-04 23:10:55,68.49,EUR,pickup_point,paid
O0001266,C02091,S005880,PAY0001555,2025-11-10 08:55:35,46.89,EUR,standard,paid
O0001267,C01772,S005886,PAY0001556,2025-12-21 18:25:46,66.48,EUR,pickup_point,paid
O0001268,C00204,S005891,PAY0001558,2025-12-20 13:33:11,67.51,EUR,pickup_point,paid
O0001269,C01823,S005892,PAY0001559,2025-11-07 18:18:13,57.95,EUR,standard,paid
O0001270,C01360,S005893,PAY0001560,2025-11-22 09:33:08,25.31,EUR,pickup_point,paid
O0001271,C00893,S005921,PAY0001561,2025-12-01 14:18:01,69.61,EUR,pickup_point,paid
O0001272,C00984,S005922,PAY0001562,2025-11-06 09:47:53,181.45,EUR,pickup_point,paid
O0001273,C00984,S005922,PAY0001563,2025-12-07 06:54:57,36.55,EUR,pickup_point,paid
O0001274,C01974,S005926,PAY0001564,2025-11-16 08:34:21,109.26,EUR,standard,paid
O0001275,C01974,S005926,PAY0001565,2025-11-02 05:59:20,79.86,EUR,standard,paid
O0001276,C00019,S005928,PAY0001566,2025-11-03 22:39:34,44.1,EUR,pickup_point,paid
O0001277,C02416,S005930,PAY0001567,2025-12-03 07:17:20,36.43,EUR,pickup_point,paid
O0001278,C00889,S005932,PAY0001568,2025-12-05 22:20:01,75.05,EUR,standard,paid
O0001279,C01888,S005948,PAY0001570,2025-12-22 01:25:04,33.83,EUR,standard,paid
O0001280,C01046,S005956,PAY0001572,2025-11-27 07:53:56,53.38,EUR,express,paid
O0001281,C02397,S005958,PAY0001573,2025-12-07 08:30:07,83.24,EUR,standard,paid
O0001282,C00327,S005972,PAY0001575,2025-12-09 02:46:41,99.8,EUR,pickup_point,paid
O0001283,C02132,S005976,PAY0001576,2025-11-28 20:29:21,42.72,EUR,standard,paid
O0001284,C02132,S005976,PAY0001577,2025-12-14 19:21:02,164.87,EUR,pickup_point,paid
O0001285,C00569,S005984,PAY0001578,2025-11-11 01:29:45,44.06,EUR,standard,paid
O0001286,C00569,S005984,PAY0001579,2025-11-23 01:33:45,99.74,EUR,standard,paid
O0001287,C00106,S005991,PAY0001581,2025-12-15 04:33:56,68.26,EUR,standard,paid
O0001288,C00494,S005994,PAY0001582,2025-12-01 20:25:26,63.05,EUR,pickup_point,paid
O0001289,C01439,S006000,PAY0001583,2025-12-19 12:38:21,82.28,EUR,standard,paid
